,accountid,key,quantity
10252,6722995,chuyencautubitongtienp,1
10253,6722995,danongsau5pm40p,2
10254,6722995,thefamilyiscoming1p,1
10255,6722995,vdvboxingnguyenthiyenp,1
10256,6722995,vucthamvohinhtap26p,2
10257,6723029,phantichtrandaugiuahaglflcthanhhoap,3
10258,6723101,LYS002161371,6
10259,6723118,phantichtranluotdigiuaVNvaCpc_1p,1
10260,6723120,LYS008644232,2
10261,6723145,nhaycungbibichaonguoibanmoidenp,1
10262,6723174,LYS005334085,1
10263,6723229,PhieuLuuCungCoMayThoiGian15p,2
10264,6723229,mininijas12p,1
10265,6723245,lamdepso1p,1
10266,6723245,papamama6p,1
10267,6723255,LYS008644232,2
10268,6723257,LYS002161371,1
10269,6723257,LYS002171878,4
10270,6723257,LYS003482908,2
10271,6723258,LYS002171878,2
10272,6723258,LYS003482908,1
10273,6723262,LYS002171883,1
10274,6723262,LYS008644232,2
10275,6723262,LYS013938398,1
10276,6723262,phantichtrandaugiuavietnamafghanistanp,2
10277,6723269,LYS002161371,3
10278,6723269,LYS002171878,2
10279,6723269,LYS002171883,6
10280,6723269,LYS005294306,4
10281,6723321,LYS003482908,1
10282,6723693,SuQuyenRuChetNguoi1p,1
10283,6723835,LYS002161371,1
10284,6723835,LYS002171878,2
10285,6723910,sacmaukhonggianso14p,1
10286,6723972,LYS003482908,3
10287,6723972,LYS005228795,1
10288,6723972,giaphaitratap1p,1
10289,6723972,namthansanbongp,1
10290,6723972,nhungngarevaodoitap31p,1
10291,6724174,gioithieuonfuturep,1
10292,6724209,LYS008644232,1
10293,6724231,LYS002171878,1
10294,6724250,cachlvvanhungthoiquenchagiongaip,1
10295,6724802,LYS002161371,1
10296,6724802,Selldon72p,1
10297,6724802,hlvhoanganhtuanphan1p,1
10298,6724938,LYS002171878,1
10299,6724938,LYS003482908,3
10300,6724938,muaythaip,1
10301,6724982,LYS002171878,13
10302,6724982,LYS002171883,2
10303,6724982,LYS012550030,1
10304,6724982,Selldon48p,1
10305,6724982,ghetthiyeuthoitap18p,1
10306,6724982,nebietgichuatap230p,2
10307,6724982,sunghoip,1
10308,6725039,LYS005334085,1
10309,6725339,traibidop,1
10310,6725375,LYS002171878,8
10311,6725555,nhaycungbibichaonguoibanmoidenp,1
10312,6725752,LYS005228795,1
10313,6725784,drdimensionpants3p,1
10314,6725790,LYS002171883,1
10315,6725805,LYS002161371,1
10316,6725832,tapchidanhthuzicop,1
10317,6725854,LYS002171878,2
10318,6725856,LYS002161371,1
10319,6725869,tap160lophocbadaop,1
10320,6726511,LYS003482908,1
10321,6726511,nhungbachusexyp,1
10322,6726627,sieusaotainangnhi1_2p,1
10323,6726761,fanhammocuongnhietp,1
10324,6726761,kythuathatrongtam_1p,1
10325,6726775,phantichtranu22VNgapcacngoisaoHQp,1
10326,6726972,hotface29p,1
10327,6727091,thanhvanchitap74p,1
10328,6727239,danongsau5pm38p,1
10329,6727277,LYS002161371,1
10330,6727277,LYS002171878,1
10331,6727277,LYS012908891,1
10332,6727277,LYS013573165,1
10333,6727277,LYS013573169,3
10334,6727355,LYS002171883,1
10335,6727355,LYS003482908,1
10336,6727356,LYS011994982,1
10337,6727393,LYS002171878,1
10338,6727393,LYS005294306,1
10339,6727648,LYS003482908,1
10340,6727648,comebackmister1p,1
10341,6727702,DP29_Nghetaytraicuacaccauthum,2
10342,6727702,LYS003482908,1
10343,6727702,LYS005081278,1
10344,6727702,LYS013063886,1
10345,6727702,PhieuLuuCungCoMayThoiGian4m,1
10346,6727702,Rio2p,1
10347,6727702,Selldon1m,1
10348,6727702,Selldon40m,1
10349,6727702,abrahamlincolnvampirehunterm,1
10350,6727702,amistadp,1
10351,6727702,aoaminiskirt4km,1
10352,6727702,badliardance4km,1
10353,6727702,bansungthethaom,3
10354,6727702,changtraicuaem13m,1
10355,6727702,changtraicuaem_tap1_4km,2
10356,6727702,changtraicuaem_tap3_4km,3
10357,6727702,chuottromtrungm,5
10358,6727702,cinematicgamestarwarsm,2
10359,6727702,closertombeercover4km,1
10360,6727702,despacitofrench4km,1
10361,6727702,diehard4p,1
10362,6727702,doichotabaolandoimuoip,1
10363,6727702,fcsiralexvsfcatwm,1
10364,6727702,feelthelife4km,1
10365,6727702,giaoluudienvientruyenhinh2017m,1
10366,6727702,gioithieuonfuturem,1
10367,6727702,goprostreetjp4km,1
10368,6727702,hotface30m,1
10369,6727702,hotface30p,2
10370,6727702,hotgirlcafe35m,1
10371,6727702,hulkvsbusterclip4km,1
10372,6727702,itaintmelindsey4km,1
10373,6727702,justiceleaguetrailer34km,2
10374,6727702,lamdepvoihatchiam,2
10375,6727702,lghdrdemovideo4km,4
10376,6727702,lucyp,1
10377,6727702,mechongchangdautap3m,1
10378,6727702,messiskillsandgoals4km,1
10379,6727702,monkeytemple4km,1
10380,6727702,nghienfacebookm,1
10381,6727702,nhaycungbibi12345m,1
10382,6727702,nhaycungbibicavangboim,1
10383,6727702,nhaycungbibionggianoelm,1
10384,6727702,nhunghlvtentonhatm,1
10385,6727702,noahp,3
10386,6727702,nyiragongovolcano4km,1
10387,6727702,oriwillwisps4km,1
10388,6727702,overtimeso1m,1
10389,6727702,piratesofthecaribbeandeadmentellnotm,1
10390,6727702,resistance_khangcum,1
10391,6727702,resistance_khangcup,1
10392,6727702,saigoniloveyoup,1
10393,6727702,samsunghdrdemo4km,1
10394,6727702,school20131m,1
10395,6727702,snsdyouthinkm,1
10396,6727702,streetfoodhanoi4km,1
10397,6727702,streetfoodmalaysia4km,1
10398,6727702,tap146gaigulaphudum,2
10399,6727702,tap147anhtraimuap,1
10400,6727702,tapchiclbvidairealmadrid_2m,1
10401,6727702,tapchiclbvidairealmadrid_2p,2
10402,6727702,tapchidanhthucristianoronaldom,1
10403,6727702,tapchidoituyenvidaibrazil19581962m,2
10404,6727702,tayvotnguyenthingam,1
10405,6727702,tayvotnguyenthingap,1
10406,6727702,themummym,2
10407,6727702,theomenm,1
10408,6727702,thisisfootball4km,1
10409,6727702,thoiquendinhduongcuacacvdvm,1
10410,6727702,umcbcuunguoiduoinuocm,1
10411,6727702,wagsnongbonggiangsinhm,1
10412,6727702,whatsonso4m,1
10413,6727702,wonderwomantrailer4km,1
10414,6727702,wtac4km,1
10415,6727816,LYS002161371,1
10416,6727816,LYS002171878,4
10417,6727816,LYS002171883,1
10418,6727816,LYS003482908,2
10419,6727816,LYS005228795,3
10420,6727822,LYS002161371,4
10421,6727822,LYS002171883,1
10422,6727889,LYS002161371,5
10423,6727889,LYS002171878,13
10424,6727889,LYS002171883,9
10425,6727889,LYS005294306,5
10426,6728115,6flingdragons1p,1
10427,6728115,LYS002171883,1
10428,6728115,LYS005334085,1
10429,6728115,LYS012671970,2
10430,6728115,breadloveanddreams1p,1
10431,6728115,cungsaokhamphaso3p,1
10432,6728115,mininijas17p,1
10433,6728115,mininijas23p,1
10434,6728115,mrscop1p,1
10435,6728136,LYS002171878,3
10436,6728164,LYS002171878,1
10437,6728164,LYS003482908,1
10438,6728164,LYS005294306,1
10439,6728260,xucxacluclacnhaminhratvuip,1
10440,6728423,LYS005228795,1
10441,6728451,sieusaotainangnhi1_2p,1
10442,6728451,sieusaotainangnhi21_lep,1
10443,6728480,LYS008644232,1
10444,6728561,LYS002171878,1
10445,6728599,LYS002171878,2
10446,6728599,LYS005294306,1
10447,6728682,tumcodaigiatap31p,1
10448,6728684,LYS002171878,3
10449,6728684,PhieuLuuCungCoMayThoiGian2p,1
10450,6728684,TCDTVDtaybannha200820102012p,2
10451,6728735,muaduongdaip,1
10452,6728736,LYS002171878,3
10453,6728744,LYS002161371,1
10454,6728744,LYS002171878,3
10455,6728744,LYS002171883,1
10456,6728744,LYS005294306,1
10457,6728747,LYS002171878,8
10458,6728747,LYS002171883,3
10459,6728747,LYS005334085,1
10460,6728750,mrscop1p,1
10461,6728750,tapchidanhthumarcovanbastenp,1
10462,6728759,LYS002171878,1
10463,6728805,LYS002171883,1
10464,6728805,LYS011848225,1
10465,6728805,mininijas7p,3
10466,6728805,mininijas8p,6
10467,6728805,mininijas9p,4
10468,6728827,gioithieuonfuturep,1
10469,6728827,sieusaotainangnhi1_2p,1
10470,6728827,tamanhkhonghonthuyhuyenp,1
10471,6728851,LYS002161371,1
10472,6728973,LYS002161371,2
10473,6728981,LYS005334085,1
10474,6729043,LYS002171878,3
10475,6729045,LYS002171878,4
10476,6729051,Selldon69p,1
10477,6729051,drdimensionpants6p,2
10478,6729051,tap140baanhyeumeemp,1
10479,6729084,TamCaSieuDang6p,1
10480,6729084,valentimecodonquocminhp,1
10481,6729405,LYS008644232,4
10482,6729463,LYS005228795,1
10483,6729463,LYS005294306,1
10484,6729637,LYS002161371,2
10485,6729637,LYS002171878,3
10486,6729637,LYS002171883,2
10487,6729637,LYS003482908,3
10488,6729637,LYS003683324,5
10489,6729637,LYS005228795,4
10490,6729637,LYS005334085,1
10491,6729637,gapdungdoithup,1
10492,6729672,LYS003482908,1
10493,6729721,Khoevadepp,1
10494,6729721,YogaVanPhongp,1
10495,6729895,DP23_Anvap,1
10496,6729895,LYS002161371,3
10497,6729895,LYS002171878,5
10498,6729895,LYS003482908,1
10499,6729895,LYS005228795,1
10500,6730415,LYS012526941,1
10501,6730415,LYS012801079,1
10502,6730415,dienvienthuyanhp,1
10503,6730415,nguoimauquynhthuphan4p,1
10504,6730415,truotbangp,1
10505,6730423,LYS002171878,3
10506,6730431,DP6_NhungbansaocuacauthuvaHLVp,1
10507,6730441,LYS003482908,1
10508,6730441,LYS005228795,1
10509,6730599,LYS002161371,2
10510,6730599,LYS002171878,1
10511,6730599,LYS005228795,3
10512,6730613,aovongtap20p,1
10513,6730645,drdimensionpants23p,1
10514,6730704,LYS002171878,1
10515,6730755,tinhieutap11p,1
10516,6730764,LYS003482908,1
10517,6730791,6flingdragons1p,1
10518,6730898,sancochunhatso4p,1
10519,6731210,Selldon42p,1
10520,6731470,LYS005228795,1
10521,6731470,SuQuyenRuChetNguoi1p,1
10522,6731470,tayvotnguyenthingap,1
10523,6731470,vucthamvohinhtap18p,1
10524,6731649,DP17_Lenhcamvathoiquencuacaccauthup,1
10525,6731649,LYS002171878,3
10526,6731649,LYS003482908,1
10527,6731649,LYS003582539,1
10528,6731649,LYS003683324,2
10529,6731649,LYS005228795,2
10530,6731649,LYS011913814,2
10531,6731649,LYS012671182,1
10532,6731649,NhungDuaTreTinhNghich39p,1
10533,6731649,Selldon44p,1
10534,6731649,celebritieslivinginmyhouse21p,1
10535,6731649,ghetthiyeuthoitap20p,1
10536,6731649,hoabaytap20p,1
10537,6731649,hoanganhgialaichuanbichovleaguep,1
10538,6731649,huyenthoaieplgarynevillep,1
10539,6731649,legotap2p,1
10540,6731649,quakhuchaugiakietp,1
10541,6731649,thanquangninhchuanbichovleaguep,1
10542,6731649,thequeenofthesouth1p,2
10543,6731649,toamgioluatap34p,1
10544,6731649,trongtaiduongmanhhungp,1
10545,6731706,DP21_Chiatayp,1
10546,6731706,LYS002171878,2
10547,6731706,LYS005228795,1
10548,6731706,ThoiDaiHoangKimP4_1p,1
10549,6731716-TV1,PhieuLuuCungCoMayThoiGian25m,1
10550,6731788,vucthamvohinh1p,1
10551,6732023-TV1,5vungchienthuatm,1
10552,6732023-TV1,KingsmanTheSecretServicem,1
10553,6732023-TV1,Selldon54m,1
10554,6732023-TV1,allmanarebrothersm,1
10555,6732023-TV1,baliindonesia4km,1
10556,6732023-TV1,basejumping4km,1
10557,6732023-TV1,genesisg90premium4km,1
10558,6732023-TV1,highlightstuntgp4km,1
10559,6732023-TV1,iceland4km,2
10560,6732023-TV1,mininijas25m,3
10561,6732023-TV1,spiritstallionofthecimarronm,1
10562,6732023-TV1,volleydoiluoim,1
10563,6732023-TV1,volleynangcao_lem,2
10564,6732023-TV1,volleynuanaym,1
10565,6732023-TV1,wonderwomantrailer4km,1
10566,6732194,360crossoverp,1
10567,6732194,LYS002171878,2
10568,6732194,LYS002171883,1
10569,6732194,PhieuLuuCungCoMayThoiGian9p,3
10570,6732194,nhungdieucanbietvethutinhongnghiemp,1
10571,6732194,tapchidoituyenvidaibrazil1970p,1
10572,6732279-TV1,hulkvsbusterclip4km,1
10573,6732317,LYS002171878,1
10574,6732354,haynoivetinhyeutap35p,1
10575,6732354,phantichsodochienthuat343p,1
10576,6732365,LYS002171878,2
10577,6732365,LYS002171883,1
10578,6732385,LYS003482908,1
10579,6732418,DP19_CauchuyenvePenaltyp,1
10580,6732418,LYS011662339,1
10581,6732441,LYS003482908,2
10582,6732441,LYS008644232,1
10583,6732476,LYS002161371,1
10584,6732513,DP24_Nhungbonghongphiasaucactayvotp,1
10585,6732514,LYS002161371,2
10586,6732514,LYS002171878,1
10587,6732536,LYS002161371,1
10588,6732536,LYS002171878,1
10589,6732591,buidoanquanghuyp,1
10590,6732747,LYS002171878,1
10591,6732860,yongpal1p,1
10592,6732874,gioithieuonfuturep,1
10593,6732918,LYS002171878,1
10594,6733024,thequeenofthesouth1p,1
10595,6733078,LYS002161371,1
10596,6733133-TV1,KingsmanTheSecretServicem,1
10597,6733133-TV1,casitronghieum,1
10598,6733133-TV1,streetfoodhanoi4km,1
10599,6733133-TV1,thuthachduongpholeonuim,1
10600,6733133-TV1,thuthachduongphoso29m,1
10601,6733133-TV1,vaobepcungbetap5m,1
10602,6733163,phantichloichoicuaramosvashbdanangp,1
10603,6733204,mininijas10p,1
10604,6733204,neckhoptheworldp,1
10605,6733204,vdvkhuyettatnguyenvanchungp,1
10606,6733228,LYS002171878,3
10607,6733262,LYS003482908,3
10608,6733262,LYS005228795,1
10609,6733262,phamminhtuanp,1
10610,6733262,phamthikimhuep,1
10611,6733302,LYS005271648,1
10612,6733329,LYS002171878,4
10613,6733329,LYS002171883,2
10614,6733331,kyuctuoithop,1
10615,6733331,phovietp,1
10616,6733331,tapchidanhthucristianoronaldop,1
10617,6733331,travietp,1
10618,6733722,LYS008644232,2
10619,6733749,nusinhtrunghoctap11p,1
10620,6733803,LYS002171878,4
10621,6733920,LYS002171878,10
10622,6733920,LYS002171883,2
10623,6734021,LYS002171878,1
10624,6734021,LYS005334085,2
10625,6734049,6flingdragons1p,1
10626,6734049,LYS003482908,1
10627,6734049,LYS003683324,1
10628,6734064,LYS002161371,1
10629,6734064,LYS002171878,1
10630,6734337,LYS002171883,1
10631,6734431,LYS002171883,1
10632,6734477,GolfingWorld2p,1
10633,6734477,mrscop1p,3
10634,6734547,tayvotnguyenthingap,2
10635,6734547,thecongtuongdaibatdietp,2
10636,6734846,LYS002161371,1
10637,6734846,LYS002171878,1
10638,6734941,wildromance1p,1
10639,6734966,giaobongkickserverphan1p,1
10640,6734986,Selldon69p,4
10641,6734986,casibichphuongp,1
10642,6734986,drdimensionpants24p,1
10643,6734986,rastamouse211p,1
10644,6735099,casivuhap,1
10645,6735342,LYS002161371,1
10646,6735342,LYS002171878,11
10647,6735342,LYS002171883,3
10648,6735504,LYS002171878,1
10649,6735557,DP26_KhanangcuacaccauthutrongCasinop,1
10650,6735557,LYS002171878,1
10651,6735661,aovongtap20p,1
10652,6735661,doidoitap38p,1
10653,6735661,sieusaotainangnhi1_2p,1
10654,6735661,vaobepcungbetap1_1p,1
10655,6735726,LYS003482908,1
10656,6736011,LYS002161371,1
10657,6736011,LYS002171878,2
10658,6736011,LYS008644232,1
10659,6736276,ghetthiyeuthoitap17p,1
10660,6736276,ghetthiyeuthoitap19p,1
10661,6736276,ghetthiyeuthoitap20p,1
10662,6736276,ghetthiyeuthoitap21p,1
10663,6736276,hoanganhgialaichuanbichovleaguep,1
10664,6736276,motmatmuoingo_2p,1
10665,6736276,nguochieunuocmattap14p,1
10666,6736276,nguochieunuocmattap15p,1
10667,6736276,nguochieunuocmattap16p,3
10668,6736276,nguochieunuocmattap17p,1
10669,6736276,nguochieunuocmattap18p,1
10670,6736276,vucthamvohinhtap26p,1
10671,6736314,LYS002171883,1
10672,6736353,mininijas1p,1
10673,6736353,mininijas5p,1
10674,6736481,LYS002161371,1
10675,6736481,LYS002171878,4
10676,6736481,LYS002171883,1
10677,6736506,KhoevadepBellyDancep,1
10678,6736506,nhungduongcongnongbongp,1
10679,6736506,ohlalacouple1p,1
10680,6736506,shotgunlovep,3
10681,6736556,hotgirlcafe33p,1
10682,6736749,anhdaquenvoicodon4km,2
10683,6736805,DP17_Lenhcamvathoiquencuacaccauthup,1
10684,6736805,LYS003482908,3
10685,6736805,ghetthiyeuthoitap20p,1
10686,6737046,drdimensionpants6p,1
10687,6737136,vucthamvohinh1p,2
10688,6737136,vucthamvohinh7p,1
10689,6737140,phantichtrandaugiuahaglflcthanhhoap,1
10690,6737174,LYS005228795,2
10691,6737245,Selldon6p,1
10692,6737486,vaobepcungbetap1_1p,1
10693,6737874,LYS002171878,7
10694,6737874,tapchiclbvidaibenfica_1p,1
10695,6737874,tapchidanhthucristianoronaldop,1
10696,6737946,LYS003482908,3
10697,6737946,LYS005228795,6
10698,6737981,toamgioluatap35p,1
10699,6738032,LYS002171878,1
10700,6738032,LYS005294306,1
10701,6738032,LYS012525751,1
10702,6738032,bietthupenseetap30p,1
10703,6738032,nhungduongcongnongbongp,1
10704,6738032,wildromance1p,1
10705,6738042,KhoevadepBellyDancep,1
10706,6738042,Khoevadepp,1
10707,6738042,LYS005271648,1
10708,6738042,hotface28p,1
10709,6738048,dichuyenkhongbongsandatnenp,2
10710,6738530,LYS003482908,2
10711,6738539,LYS002161371,1
10712,6738539,LYS002171878,6
10713,6738539,LYS002171883,5
10714,6738539,LYS005294306,1
10715,6738539,tapchiclbvidaibenfica_1p,1
10716,6739078,360crossoverp,1
10717,6739078,LYS005228795,1
10718,6739078,comebackmister1p,1
10719,6739086,LYS002171878,2
10720,6739086,LYS005294306,1
10721,6739106,tapchidanhthumanegarrinchap,1
10722,6739106,tapchidanhthupelep,2
10723,6739106,tapchidoituyenvidaibrazil1982_1p,1
10724,6739144,LYS003482908,1
10725,6739208,DP17_Lenhcamvathoiquencuacaccauthup,1
10726,6739208,LYS002171883,1
10727,6739208,LYS005294306,1
10728,6739228,LYS005294306,1
10729,6739338,LYS005294306,2
10730,6739358,360crossoverp,1
10731,6739359,LYS002161371,1
10732,6739359,LYS002171883,1
10733,6739397,LYS002161371,1
10734,6739397,LYS005228795,1
10735,6739397,iris1p,1
10736,6739420-TV3,Collateralm,4
10737,6739420-TV3,Hitmanm,1
10738,6739420-TV3,KingsmanTheSecretServicem,4
10739,6739420-TV3,LYS005053027,1
10740,6739420-TV3,LYS005056949,1
10741,6739420-TV3,LYS005068315,1
10742,6739420-TV3,LYS005081278,2
10743,6739420-TV3,Selldon6m,1
10744,6739420-TV3,baliindonesia4km,1
10745,6739420-TV3,banketfcphuongdongvsmoonfc_1m,1
10746,6739420-TV3,bietthumaamm,1
10747,6739420-TV3,dancecampm,1
10748,6739420-TV3,flyingswordsofdragongatem,1
10749,6739420-TV3,genesisg90premium4km,1
10750,6739420-TV3,iceland4km,5
10751,6739420-TV3,ironmanm,2
10752,6739420-TV3,justiceleaguetrailer34km,1
10753,6739420-TV3,lghdrdemovideo4km,1
10754,6739420-TV3,phamminhtuanm,1
10755,6739420-TV3,seedofchuckym,1
10756,6739420-TV3,streetfoodhanoi4km,1
10757,6739420-TV3,taken3m,2
10758,6739420-TV3,thequeenofthesouth1m,1
10759,6739420-TV3,transformers5trailer4km,2
10760,6739420-TV3,transporterm,2
10761,6739420-TV3,vietnam4km,1
10762,6739454,chieucuoinamp,1
10763,6739454,sonngocminhlentiengvetindonyeuerikp,1
10764,6739460,LYS002171878,1
10765,6739460,LYS002171883,1
10766,6739513,phantichloichoicuasannakhanhhoabvnp,1
10767,6739513,phantichtrandaugiuahaglflcthanhhoap,2
10768,6739526,LYS002161371,2
10769,6739526,LYS002171878,2
10770,6739526,LYS002171883,1
10771,6739556,LYS002171878,1
10772,6739556,adgeniusleetaebaek1p,1
10773,6739556,cacclbcotenkylap,1
10774,6739569,LYS003482908,1
10775,6739577,danongsau5pm37p,1
10776,6739577,danongsau5pm40p,1
10777,6739580,golfernuquyenrup,1
10778,6739628,LYS011367536,1
10779,6739628,SuQuyenRuChetNguoi1p,1
10780,6739628,comebackmister1p,1
10781,6739628,tinhieutap1p,1
10782,6739628,vucthamvohinh1p,2
10783,6739628,vucthamvohinhtap20p,2
10784,6739737,360crossoverp,1
10785,6739782,LYS003482908,1
10786,6739782,LYS005228795,4
10787,6739782,tayvotnguyenthingap,1
10788,6739785,americandreamzm,2
10789,6739785,anhdaquenvoicodon4km,1
10790,6739785,badliardance4km,1
10791,6739785,migotap124m,1
10792,6739785,migotap45m,1
10793,6739785,nguochieunuocmat4m,1
10794,6739785,streetfoodhanoi4km,1
10795,6739785,tap144yeudidungsom,2
10796,6739785,tap147anhtraimuam,1
10797,6739785,tap151khachsanvuivem,1
10798,6739785,tapdacbietemgaimuam,1
10799,6739785,vikhachbatonm,1
10800,6739785,vikhachdacbietm,1
10801,6739797,LYS011255246,1
10802,6739797,nguochieunuocmattap9p,1
10803,6739797,vucthamvohinhtap21p,1
10804,6739809,LYS011133317,1
10805,6739809,captainvswsoldierclip4km,1
10806,6739809,iamnumberfourm,2
10807,6739809,justiceleaguetrailer34km,2
10808,6739809,nyiragongovolcano4km,1
10809,6739809,tinhdautinhcuoiduongngocthaim,1
10810,6739809,titaniumalonecover4km,1
10811,6739838,africanwildlife4km,1
10812,6739838,streetfoodhanoi4km,1
10813,6739838,transformer_thelastknight_4km,2
10814,6739853,LYS005053027,1
10815,6739853,LYS005056949,1
10816,6739853,despacitofrench4km,1
10817,6739853,despacitopiano4km,1
10818,6739853,drseusshortonhearsawhom,1
10819,6739853,firebreathinghuman4km,1
10820,6739853,gioithieuonfuturem,1
10821,6739853,jbmashup4km,1
10822,6739853,mashupvpopusuk4km,6
10823,6739853,mechongchangdautap31p,1
10824,6739853,newdividecover4km,1
10825,6739853,pianomashup4km,2
10826,6739853,quybadiepvienm,1
10827,6739853,selenajustinmashup4km,1
10828,6739853,vietnam4km,1
10829,6739860,PhieuLuuCungCoMayThoiGian10m,1
10830,6739860,deathwarrantm,1
10831,6739860,drdimensionpants1m,1
10832,6739860,flyingdaggerthem,1
10833,6739860,giaobongdanhdoim,2
10834,6739860,jimmyneutronboygeniusm,1
10835,6739860,kidwiththegoldenarmthem,1
10836,6739860,killerconstablem,2
10837,6739860,kungfuinstructorthem,1
10838,6739860,sinbadlegendofthesevenseasm,1
10839,6739860,spiritstallionofthecimarronm,1
10840,6739860,traitaynangcao_1m,1
10841,6739860,vitridanhdonm,1
10842,6739875,40yearoldvirginm,1
10843,6739875,KingsmanTheSecretServicem,3
10844,6739875,LYS005010914,1
10845,6739875,LYS005053027,3
10846,6739875,LYS005056959,4
10847,6739875,LYS005068315,3
10848,6739875,LYS005068332,1
10849,6739875,LYS005081278,1
10850,6739875,LYS006618456,1
10851,6739875,LYS011762078,1
10852,6739875,LYS012525490,1
10853,6739875,LYS012545659,1
10854,6739875,LYS012908463,1
10855,6739875,LYS013173639,1
10856,6739875,LYS013636966,1
10857,6739875,LYS013890701,1
10858,6739875,SuQuyenRuChetNguoi14m,1
10859,6739875,SuQuyenRuChetNguoi16m,1
10860,6739875,SuQuyenRuChetNguoi17m,1
10861,6739875,SuQuyenRuChetNguoi1m,1
10862,6739875,SuQuyenRuChetNguoi21m,2
10863,6739875,SuQuyenRuChetNguoi26m,3
10864,6739875,SuQuyenRuChetNguoi2m,2
10865,6739875,SuQuyenRuChetNguoi35m,1
10866,6739875,SuQuyenRuChetNguoi39m,1
10867,6739875,SuQuyenRuChetNguoi40m,1
10868,6739875,SuQuyenRuChetNguoi42m,1
10869,6739875,SuQuyenRuChetNguoi48m,1
10870,6739875,SuQuyenRuChetNguoi50m,1
10871,6739875,SuQuyenRuChetNguoi5m,2
10872,6739875,SuQuyenRuChetNguoi7m,1
10873,6739875,SuQuyenRuChetNguoi9m,1
10874,6739875,ThoiDaiHoangKimP4_1m,1
10875,6739875,africanwildlife4km,4
10876,6739875,aweekofromance1m,2
10877,6739875,baliindonesia4km,3
10878,6739875,beingjohnmalkovichm,1
10879,6739875,breakupm,1
10880,6739875,canocristales4km,2
10881,6739875,casanovam,1
10882,6739875,chilein4km,4
10883,6739875,coemcho4km,2
10884,6739875,danongsau5pm34m,1
10885,6739875,fightsongbadblood4km,1
10886,6739875,gapnhaucuoinam2017m,1
10887,6739875,gioithieuonfuturem,3
10888,6739875,greatwallchina4km,1
10889,6739875,hawaii4km,4
10890,6739875,heavenswordanddragonsabrem,1
10891,6739875,highlightstuntgp4km,2
10892,6739875,howtoloseaguyin10daysm,1
10893,6739875,incredibledogchallenge4km,2
10894,6739875,intothewildm,1
10895,6739875,itaintmelindsey4km,1
10896,6739875,latespringm,1
10897,6739875,maasaimara4km,1
